CIE10,ANIO,ENFOQUE,CVE_ENT,CVE_MUN,SEXO,EDAD_INICIO,EDAD_FINAL,CONTEO,TASA_CRUDA,ASMR,ESCALA
C910,2017,Nacional,,,1,20,79,55,1.4588882634826474,,3
C910,2017,Nacional,,,1,20,79,50,1.4288053444178148,,3
C910,2017,Nacional,,,1,20,79,39,1.2817896149405397,,3
C910,2017,Nacional,,,1,20,79,32,1.2834396181767136,,3
C910,2017,Nacional,,,1,20,79,25,1.3020372195151422,,3
C910,2017,Nacional,,,1,20,79,29,2.0217005150456346,,3
C910,2017,Nacional,,,1,20,79,22,2.0110461279135032,,3
C910,2017,Nacional,,,1,20,79,14,1.8638113077432041,,3
C910,2017,Nacional,,,2,20,79,66,1.1834075503194752,,3
C910,2017,Nacional,,,2,20,79,44,0.8247867926141093,,3
C910,2017,Nacional,,,2,20,79,44,0.8974685065043011,,3
C910,2017,Nacional,,,2,20,79,42,0.9321265401726564,,3
C910,2017,Nacional,,,2,20,79,47,1.0908800570414219,,3
C910,2017,Nacional,,,2,20,79,53,1.3749587836647632,,3
C910,2017,Nacional,,,2,20,79,46,1.3939377043179342,,3
C910,2017,Nacional,,,2,20,79,53,1.9537967616371636,,3
C910,2017,Nacional,,,2,20,79,50,2.3636169390026103,,3
C910,2017,Nacional,,,2,20,79,38,2.3678918845490693,,3
C910,2017,Nacional,,,2,20,79,33,2.641386199477486,,3
C910,2017,Nacional,,,2,20,79,20,2.250576991676241,,3
C910,2018,Nacional,,,1,20,79,139,2.4683448096568754,,3
C910,2018,Nacional,,,1,20,79,86,1.6083346143905553,,3
C910,2018,Nacional,,,1,20,79,44,0.9431717580078498,,3
C910,2018,Nacional,,,1,20,79,61,1.543732030389757,,3
C910,2018,Nacional,,,1,20,79,46,1.2239084665464577,,3
C910,2018,Nacional,,,1,20,79,39,1.0959270573431188,,3
C910,2018,Nacional,,,1,20,79,31,0.9945808178726814,,3
C910,2018,Nacional,,,1,20,79,40,1.5474025494230703,,3
C910,2018,Nacional,,,1,20,79,36,1.794570526870952,,3
C910,2018,Nacional,,,1,20,79,32,2.1593593720582946,,3
C910,2018,Nacional,,,1,20,79,25,2.2136784074266256,,3
C910,2018,Nacional,,,1,20,79,22,2.815654012434952,,3
C910,2018,Nacional,,,2,20,79,81,1.4565280327700827,,3
C910,2018,Nacional,,,2,20,79,56,1.03809069909662,,3
C910,2018,Nacional,,,2,20,79,48,0.9666051999734989,,3
C910,2018,Nacional,,,2,20,79,38,0.8342261016175205,,3
C910,2018,Nacional,,,2,20,79,49,1.1299739898436094,,3
C910,2018,Nacional,,,2,20,79,45,1.1388705896287357,,3
C910,2018,Nacional,,,2,20,79,54,1.5921364968102725,,3
C910,2018,Nacional,,,2,20,79,68,2.4155421666631733,,3
C910,2018,Nacional,,,2,20,79,38,1.7195270395626971,,3
C910,2018,Nacional,,,2,20,79,49,2.953410254602046,,3
C910,2018,Nacional,,,2,20,79,23,1.7852153124902976,,3
C910,2018,Nacional,,,2,20,79,24,2.6067972237609567,,3
C910,2019,Nacional,,,1,20,79,112,1.989944031047391,,3
C910,2019,Nacional,,,1,20,79,96,1.7732477864418583,,3
C910,2019,Nacional,,,1,20,79,59,1.2344317753618717,,3
C910,2019,Nacional,,,1,20,79,54,1.3350841065901482,,3
C910,2019,Nacional,,,1,20,79,44,1.175337361891182,,3
C910,2019,Nacional,,,1,20,79,46,1.2746566393677703,,3
C910,2019,Nacional,,,1,20,79,53,1.6625980070155364,,3
C910,2019,Nacional,,,1,20,79,41,1.5327400756949294,,3
C910,2019,Nacional,,,1,20,79,29,1.3862485103803721,,3
C910,2019,Nacional,,,1,20,79,31,2.013209250371794,,3
C910,2019,Nacional,,,1,20,79,24,2.0642160408508357,,3
C910,2019,Nacional,,,1,20,79,24,2.954955398641952,,3
C910,2019,Nacional,,,2,20,79,51,0.9178314127261105,,3
C910,2019,Nacional,,,2,20,79,59,1.0841369268613665,,3
C910,2019,Nacional,,,2,20,79,60,1.1931363637538694,,3
C910,2019,Nacional,,,2,20,79,48,1.0397782326326166,,3
C910,2019,Nacional,,,2,20,79,49,1.1250347555379836,,3
C910,2019,Nacional,,,2,20,79,61,1.5088160617179973,,3
C910,2019,Nacional,,,2,20,79,73,2.0957499339695227,,3
C910,2019,Nacional,,,2,20,79,65,2.2283893373284354,,3
C910,2019,Nacional,,,2,20,79,55,2.386389423174965,,3
C910,2019,Nacional,,,2,20,79,33,1.912925930348628,,3
C910,2019,Nacional,,,2,20,79,32,2.412758061439376,,3
C910,2019,Nacional,,,2,20,79,12,1.2574240411093833,,3
C910,2020,Nacional,,,1,20,79,103,1.8279796600880698,,3
C910,2020,Nacional,,,1,20,79,90,1.650719190839462,,3
C910,2020,Nacional,,,1,20,79,43,0.8804650001853072,,3
C910,2020,Nacional,,,1,20,79,62,1.492396121406906,,3
C910,2020,Nacional,,,1,20,79,52,1.3938279689272859,,3
C910,2020,Nacional,,,1,20,79,38,1.0448197424739298,,3
C910,2020,Nacional,,,1,20,79,41,1.263336675526457,,3
C910,2020,Nacional,,,1,20,79,36,1.3102062519402882,,3
C910,2020,Nacional,,,1,20,79,24,1.1102778886770621,,3
C910,2020,Nacional,,,1,20,79,25,1.5700953361888135,,3
C910,2020,Nacional,,,1,20,79,29,2.4598117650252087,,3
C910,2020,Nacional,,,1,20,79,23,2.7693593267807883,,3
C910,2020,Nacional,,,2,20,79,66,1.1861978333557393,,3
C910,2020,Nacional,,,2,20,79,56,1.0237815308714922,,3
C910,2020,Nacional,,,2,20,79,36,0.7067882892248358,,3
C910,2020,Nacional,,,2,20,79,37,0.7899968464179942,,3
C910,2020,Nacional,,,2,20,79,53,1.2124714354312063,,3
C910,2020,Nacional,,,2,20,79,56,1.3591906408074175,,3
C910,2020,Nacional,,,2,20,79,51,1.4279346577100631,,3
C910,2020,Nacional,,,2,20,79,56,1.861168155545799,,3
C910,2020,Nacional,,,2,20,79,45,1.8821545399449657,,3
C910,2020,Nacional,,,2,20,79,36,2.0078115021943708,,3
C910,2020,Nacional,,,2,20,79,26,1.9223887306615086,,3
C910,2020,Nacional,,,2,20,79,27,2.75631988419373,,3
C910,2021,Nacional,,,1,20,79,123,2.1785454365760772,,3
C910,2021,Nacional,,,1,20,79,72,1.3180797335721497,,3
C910,2021,Nacional,,,1,20,79,52,1.0438522322779988,,3
C910,2021,Nacional,,,1,20,79,36,0.8428905808616542,,3
C910,2021,Nacional,,,1,20,79,39,1.0451661867835251,,3
C910,2021,Nacional,,,1,20,79,40,1.0986786466586298,,3
C910,2021,Nacional,,,1,20,79,30,0.9111777823269173,,3
C910,2021,Nacional,,,1,20,79,22,0.7845338424720233,,3
C910,2021,Nacional,,,1,20,79,29,1.30676308475395,,3
C910,2021,Nacional,,,1,20,79,34,2.0776719319354675,,3
C910,2021,Nacional,,,1,20,79,19,1.6074028515326586,,3
C910,2021,Nacional,,,1,20,79,18,2.1530250600155734,,3
C910,2021,Nacional,,,2,20,79,79,1.4165695240667093,,3
C910,2021,Nacional,,,2,20,79,41,0.7487947144590068,,3
C910,2021,Nacional,,,2,20,79,40,0.7748631301138544,,3
C910,2021,Nacional,,,2,20,79,57,1.199752219594227,,3
C910,2021,Nacional,,,2,20,79,40,0.9107617429065321,,3
C910,2021,Nacional,,,2,20,79,43,1.029502920077294,,3
C910,2021,Nacional,,,2,20,79,36,0.9841220114469792,,3
C910,2021,Nacional,,,2,20,79,46,1.488821539493257,,3
C910,2021,Nacional,,,2,20,79,57,2.307977300840792,,3
C910,2021,Nacional,,,2,20,79,33,1.776622554384839,,3
C910,2021,Nacional,,,2,20,79,29,2.1180978312869345,,3
C910,2021,Nacional,,,2,20,79,17,1.7088741836356198,,3
C910,2022,Nacional,,,1,20,79,103,1.8215654604307348,,3
C910,2022,Nacional,,,1,20,79,73,1.33722680044308,,3
C910,2022,Nacional,,,1,20,79,62,1.220689185363228,,3
C910,2022,Nacional,,,1,20,79,48,1.0919360070903044,,3
C910,2022,Nacional,,,1,20,79,51,1.3541975344045831,,3
C910,2022,Nacional,,,1,20,79,48,1.3190882791586525,,3
C910,2022,Nacional,,,1,20,79,40,1.1942387534058196,,3
C910,2022,Nacional,,,1,20,79,43,1.4975935760897692,,3
C910,2022,Nacional,,,1,20,79,27,1.176245589623597,,3
C910,2022,Nacional,,,1,20,79,19,1.117264560015336,,3
C910,2022,Nacional,,,1,20,79,13,1.0787316439289398,,3
C910,2022,Nacional,,,1,20,79,23,2.6922784284117314,,3
C910,2022,Nacional,,,2,20,79,64,1.145573379165815,,3
C910,2022,Nacional,,,2,20,79,51,0.9327558050789102,,3
C910,2022,Nacional,,,2,20,79,39,0.7451902270021399,,3
C910,2022,Nacional,,,2,20,79,47,0.975284425101995,,3
C910,2022,Nacional,,,2,20,79,35,0.790322300208216,,3
C910,2022,Nacional,,,2,20,79,54,1.2797097049629276,,3
C910,2022,Nacional,,,2,20,79,43,1.1461366930597958,,3
C910,2022,Nacional,,,2,20,79,50,1.5743643110503058,,3
C910,2022,Nacional,,,2,20,79,59,2.304299549568022,,3
C910,2022,Nacional,,,2,20,79,35,1.8082154979567164,,3
C910,2022,Nacional,,,2,20,79,37,2.6394240063460312,,3
C910,2022,Nacional,,,2,20,79,11,1.0789010118129854,,3
C910,2023,Nacional,,,1,20,79,120,2.123287634875212,,3
C910,2023,Nacional,,,1,20,79,72,1.3198868636976666,,3
C910,2023,Nacional,,,1,20,79,57,1.1024057588129605,,3
C910,2023,Nacional,,,1,20,79,52,1.1496720449946265,,3
C910,2023,Nacional,,,1,20,79,57,1.4855990717351484,,3
C910,2023,Nacional,,,1,20,79,44,1.2102132093121507,,3
C910,2023,Nacional,,,1,20,79,52,1.5238934775014712,,3
C910,2023,Nacional,,,1,20,79,30,1.01776232739175,,3
C910,2023,Nacional,,,1,20,79,31,1.2988204615337562,,3
C910,2023,Nacional,,,1,20,79,23,1.2902863874786121,,3
C910,2023,Nacional,,,1,20,79,18,1.44072036018009,,3
C910,2023,Nacional,,,1,20,79,18,2.0343465509349516,,3
C910,2023,Nacional,,,2,20,79,68,1.2175350108459093,,3
C910,2023,Nacional,,,2,20,79,38,0.6960596794242194,,3
C910,2023,Nacional,,,2,20,79,40,0.7547199715319627,,3
C910,2023,Nacional,,,2,20,79,42,0.8593315219170459,,3
C910,2023,Nacional,,,2,20,79,58,1.2940951775766327,,3
C910,2023,Nacional,,,2,20,79,56,1.3169802020247632,,3
C910,2023,Nacional,,,2,20,79,55,1.4287154133975062,,3
C910,2023,Nacional,,,2,20,79,51,1.560099626126713,,3
C910,2023,Nacional,,,2,20,79,43,1.6151478329786892,,3
C910,2023,Nacional,,,2,20,79,38,1.874611203169869,,3
C910,2023,Nacional,,,2,20,79,35,2.4077355728484475,,3
C910,2023,Nacional,,,2,20,79,25,2.370688428954261,,3
C910,2000,Nacional,,,1,25,84,29,0.7105324926508889,,3
C910,2000,Nacional,,,1,25,84,23,0.6357431962348523,,3
C910,2000,Nacional,,,1,25,84,17,0.545492117318027,,3
C910,2000,Nacional,,,1,25,84,21,0.8220764319690649,,3
C910,2000,Nacional,,,1,25,84,21,1.0404863133934867,,3
C910,2000,Nacional,,,1,25,84,11,0.6589718720851727,,3
C910,2000,Nacional,,,1,25,84,15,1.0806153456024,,3
C910,2000,Nacional,,,1,25,84,14,1.2714535074861366,,3
C910,2000,Nacional,,,1,25,84,18,2.0869758791965607,,3
C910,2000,Nacional,,,1,25,84,15,2.3683923826185262,,3
C910,2000,Nacional,,,1,25,84,11,2.6429791661160458,,3
C910,2000,Nacional,,,1,25,84,8,3.3581134118852027,,3
C910,2000,Nacional,,,2,25,84,32,0.7295753666173216,,3
C910,2000,Nacional,,,2,25,84,20,0.5237693058092563,,3
C910,2000,Nacional,,,2,25,84,22,0.6719508474063766,,3
C910,2000,Nacional,,,2,25,84,26,0.9668033205975588,,3
C910,2000,Nacional,,,2,25,84,18,0.8438707790052452,,3
C910,2000,Nacional,,,2,25,84,19,1.0759806572656159,,3
C910,2000,Nacional,,,2,25,84,17,1.1475553695465806,,3
C910,2000,Nacional,,,2,25,84,17,1.4198079918486317,,3
C910,2000,Nacional,,,2,25,84,15,1.5705375531234327,,3
C910,2000,Nacional,,,2,25,84,16,2.2188846498946724,,3
C910,2000,Nacional,,,2,25,84,12,2.408637373621808,,3
C910,2000,Nacional,,,2,25,84,8,2.634594865174608,,3
C910,2001,Nacional,,,1,25,84,32,0.7816118007749681,,3
C910,2001,Nacional,,,1,25,84,20,0.5425223600590698,,3
C910,2001,Nacional,,,1,25,84,20,0.6247182910956091,,3
C910,2001,Nacional,,,1,25,84,16,0.6038692924916402,,3
C910,2001,Nacional,,,1,25,84,23,1.0919378430999263,,3
C910,2001,Nacional,,,1,25,84,14,0.8201907529351112,,3
C910,2001,Nacional,,,1,25,84,14,0.978748572075744,,3
C910,2001,Nacional,,,1,25,84,13,1.1434985072946409,,3
C910,2001,Nacional,,,1,25,84,15,1.6948099270666794,,3
C910,2001,Nacional,,,1,25,84,16,2.437879775958849,,3
C910,2001,Nacional,,,1,25,84,18,4.162244282116918,,3
C910,2001,Nacional,,,1,25,84,10,4.025068124278003,,3
C910,2001,Nacional,,,2,25,84,29,0.6534520633199555,,3
C910,2001,Nacional,,,2,25,84,30,0.7673079741458136,,3
C910,2001,Nacional,,,2,25,84,18,0.5343290059610338,,3
C910,2001,Nacional,,,2,25,84,34,1.2177602452139336,,3
C910,2001,Nacional,,,2,25,84,18,0.8075236077283598,,3
C910,2001,Nacional,,,2,25,84,28,1.54763938012621,,3
C910,2001,Nacional,,,2,25,84,18,1.179060668566701,,3
C910,2001,Nacional,,,2,25,84,25,2.022820653484349,,3
C910,2001,Nacional,,,2,25,84,22,2.2413187104267167,,3
C910,2001,Nacional,,,2,25,84,14,1.8753683759309865,,3
C910,2001,Nacional,,,2,25,84,8,1.5493907021063968,,3
C910,2001,Nacional,,,2,25,84,6,1.89899859474104,,3
C910,2002,Nacional,,,1,25,84,49,1.1981087486634363,,3
C910,2002,Nacional,,,1,25,84,38,1.012386549432304,,3
C910,2002,Nacional,,,1,25,84,27,0.8224871646308586,,3
C910,2002,Nacional,,,1,25,84,23,0.8373017187620021,,3
C910,2002,Nacional,,,1,25,84,15,0.6822678583611926,,3
C910,2002,Nacional,,,1,25,84,16,0.9141441525340932,,3
C910,2002,Nacional,,,1,25,84,19,1.2903655198033754,,3
C910,2002,Nacional,,,1,25,84,16,1.3626716540449204,,3
C910,2002,Nacional,,,1,25,84,17,1.8704751006755715,,3
C910,2002,Nacional,,,1,25,84,8,1.1793182950595409,,3
C910,2002,Nacional,,,1,25,84,14,3.116998775464767,,3
C910,2002,Nacional,,,1,25,84,6,2.3139488694431485,,3
C910,2002,Nacional,,,2,25,84,29,0.6483054636501833,,3
C910,2002,Nacional,,,2,25,84,28,0.6993176408119778,,3
C910,2002,Nacional,,,2,25,84,22,0.6356542514723341,,3
C910,2002,Nacional,,,2,25,84,17,0.5867778921419395,,3
C910,2002,Nacional,,,2,25,84,21,0.9017752089112567,,3
C910,2002,Nacional,,,2,25,84,25,1.3447793781847737,,3
C910,2002,Nacional,,,2,25,84,24,1.5264165463553623,,3
C910,2002,Nacional,,,2,25,84,21,1.6456055279807793,,3
C910,2002,Nacional,,,2,25,84,21,2.080245984134657,,3
C910,2002,Nacional,,,2,25,84,15,1.943745416000394,,3
C910,2002,Nacional,,,2,25,84,20,3.7374864282524074,,3
C910,2002,Nacional,,,2,25,84,12,3.646507557386913,,3
C910,2003,Nacional,,,1,25,84,48,1.1794515943236927,,3
C910,2003,Nacional,,,1,25,84,30,0.7867787599107898,,3
C910,2003,Nacional,,,1,25,84,33,0.9822896158890405,,3
C910,2003,Nacional,,,1,25,84,21,0.7383999997187047,,3
C910,2003,Nacional,,,1,25,84,16,0.6979907463876798,,3
C910,2003,Nacional,,,1,25,84,24,1.3316244153336552,,3
C910,2003,Nacional,,,1,25,84,24,1.5858992412132924,,3
C910,2003,Nacional,,,1,25,84,13,1.0721393055341357,,3
C910,2003,Nacional,,,1,25,84,14,1.498428790382656,,3
C910,2003,Nacional,,,1,25,84,10,1.4303634696612757,,3
C910,2003,Nacional,,,1,25,84,15,3.2187045357984316,,3
C910,2003,Nacional,,,1,25,84,9,3.3298308445930944,,3
C910,2003,Nacional,,,2,25,84,39,0.8677046342324607,,3
C910,2003,Nacional,,,2,25,84,21,0.5124634778260714,,3
C910,2003,Nacional,,,2,25,84,28,0.7881487202857378,,3
C910,2003,Nacional,,,2,25,84,25,0.8323580871079386,,3
C910,2003,Nacional,,,2,25,84,23,0.946365749789125,,3
C910,2003,Nacional,,,2,25,84,24,1.2507589240346357,,3
C910,2003,Nacional,,,2,25,84,27,1.6687361054542331,,3
C910,2003,Nacional,,,2,25,84,26,1.972871499291284,,3
C910,2003,Nacional,,,2,25,84,17,1.6356958875718866,,3
C910,2003,Nacional,,,2,25,84,17,2.134745111433695,,3
C910,2003,Nacional,,,2,25,84,13,2.344648969977672,,3
C910,2003,Nacional,,,2,25,84,13,3.795587191937005,,3
C910,2004,Nacional,,,1,25,84,47,1.1632361923863963,,3
C910,2004,Nacional,,,1,25,84,34,0.8809139119106816,,3
C910,2004,Nacional,,,1,25,84,26,0.7578199734529835,,3
C910,2004,Nacional,,,1,25,84,20,0.6806828337915464,,3
C910,2004,Nacional,,,1,25,84,19,0.7965231345952216,,3
C910,2004,Nacional,,,1,25,84,14,0.7499576809594316,,3
C910,2004,Nacional,,,1,25,84,23,1.4821402104639099,,3
C910,2004,Nacional,,,1,25,84,21,1.6763763448928797,,3
C910,2004,Nacional,,,1,25,84,14,1.4549762786903135,,3
C910,2004,Nacional,,,1,25,84,18,2.502822627741286,,3
C910,2004,Nacional,,,1,25,84,11,2.275265792413023,,3
C910,2004,Nacional,,,1,25,84,11,3.9070824749591533,,3
C910,2004,Nacional,,,2,25,84,34,0.7542682710396479,,3
C910,2004,Nacional,,,2,25,84,29,0.6925533558628104,,3
C910,2004,Nacional,,,2,25,84,31,0.8506054252711579,,3
C910,2004,Nacional,,,2,25,84,14,0.45028572237247827,,3
C910,2004,Nacional,,,2,25,84,35,1.3821863819099447,,3
C910,2004,Nacional,,,2,25,84,28,1.405515241808858,,3
C910,2004,Nacional,,,2,25,84,21,1.2632711142231694,,3
C910,2004,Nacional,,,2,25,84,25,1.835708495365203,,3
C910,2004,Nacional,,,2,25,84,24,2.2396249374771373,,3
C910,2004,Nacional,,,2,25,84,16,1.9491990010355118,,3
C910,2004,Nacional,,,2,25,84,11,1.9141653456025531,,3
C910,2004,Nacional,,,2,25,84,11,3.087485299359768,,3
C910,2005,Nacional,,,1,25,84,40,0.9960342894764496,,3
C910,2005,Nacional,,,1,25,84,37,0.9509900834866483,,3
C910,2005,Nacional,,,1,25,84,33,0.9430026346922097,,3
C910,2005,Nacional,,,1,25,84,40,1.3209498686315357,,3
C910,2005,Nacional,,,1,25,84,21,0.8474425797120633,,3
C910,2005,Nacional,,,1,25,84,24,1.2340848052794147,,3
C910,2005,Nacional,,,1,25,84,16,1.007455168245013,,3
C910,2005,Nacional,,,1,25,84,18,1.3914538450894434,,3
C910,2005,Nacional,,,1,25,84,8,0.8058050193594656,,3
C910,2005,Nacional,,,1,25,84,14,1.8955549237039144,,3
C910,2005,Nacional,,,1,25,84,19,3.788263958257319,,3
C910,2005,Nacional,,,1,25,84,5,1.7075569641003223,,3
C910,2005,Nacional,,,2,25,84,38,0.8399386402719632,,3
C910,2005,Nacional,,,2,25,84,32,0.7494550641966814,,3
C910,2005,Nacional,,,2,25,84,39,1.0426346682978107,,3
C910,2005,Nacional,,,2,25,84,34,1.0582362998083037,,3
C910,2005,Nacional,,,2,25,84,31,1.1764196918994776,,3
C910,2005,Nacional,,,2,25,84,32,1.5383372881421116,,3
C910,2005,Nacional,,,2,25,84,26,1.5243696877914992,,3
C910,2005,Nacional,,,2,25,84,26,1.8475251689774943,,3
C910,2005,Nacional,,,2,25,84,13,1.1746209588521241,,3
C910,2005,Nacional,,,2,25,84,26,3.076442496556751,,3
C910,2005,Nacional,,,2,25,84,18,3.020169699979698,,3
C910,2005,Nacional,,,2,25,84,11,2.9718324318774956,,3
C910,2006,Nacional,,,1,25,84,32,0.7969800433706578,,3
C910,2006,Nacional,,,1,25,84,43,1.1007797104283774,,3
C910,2006,Nacional,,,1,25,84,29,0.8126146942593255,,3
C910,2006,Nacional,,,1,25,84,46,1.4773340030580815,,3
C910,2006,Nacional,,,1,25,84,26,1.0104472472696548,,3
C910,2006,Nacional,,,1,25,84,29,1.427188532097224,,3
C910,2006,Nacional,,,1,25,84,17,1.045646787896085,,3
C910,2006,Nacional,,,1,25,84,10,0.7493886861792493,,3
C910,2006,Nacional,,,1,25,84,18,1.7542696975249206,,3
C910,2006,Nacional,,,1,25,84,13,1.7138209109880969,,3
C910,2006,Nacional,,,1,25,84,10,1.9230584321304602,,3
C910,2006,Nacional,,,1,25,84,18,5.916770758004076,,3
C910,2006,Nacional,,,2,25,84,40,0.8777935780621829,,3
C910,2006,Nacional,,,2,25,84,33,0.7599785179405595,,3
C910,2006,Nacional,,,2,25,84,36,0.9363712337393283,,3
C910,2006,Nacional,,,2,25,84,24,0.723951763094025,,3
C910,2006,Nacional,,,2,25,84,34,1.239976250807808,,3
C910,2006,Nacional,,,2,25,84,22,1.0099053351462666,,3
C910,2006,Nacional,,,2,25,84,33,1.884251030199976,,3
C910,2006,Nacional,,,2,25,84,30,2.064092834639331,,3
C910,2006,Nacional,,,2,25,84,32,2.7952163366418796,,3
C910,2006,Nacional,,,2,25,84,25,2.8723977512572487,,3
C910,2006,Nacional,,,2,25,84,15,2.4262304627791984,,3
C910,2006,Nacional,,,2,25,84,4,1.0408291244805612,,3
C910,2007,Nacional,,,1,25,84,51,1.25911065311304,,3
C910,2007,Nacional,,,1,25,84,43,1.1002442798171956,,3
C910,2007,Nacional,,,1,25,84,24,0.6597377707295793,,3
C910,2007,Nacional,,,1,25,84,23,0.7195716608902791,,3
C910,2007,Nacional,,,1,25,84,19,0.7114138489061824,,3
C910,2007,Nacional,,,1,25,84,24,1.1302233980731575,,3
C910,2007,Nacional,,,1,25,84,18,1.078375104392701,,3
C910,2007,Nacional,,,1,25,84,19,1.381462518013544,,3
C910,2007,Nacional,,,1,25,84,13,1.2251125454351837,,3
C910,2007,Nacional,,,1,25,84,19,2.4357007062250102,,3
C910,2007,Nacional,,,1,25,84,15,2.787264801305183,,3
C910,2007,Nacional,,,1,25,84,9,2.8454089326871093,,3
C910,2007,Nacional,,,2,25,84,32,0.6938820205410762,,3
C910,2007,Nacional,,,2,25,84,57,1.2947865533009106,,3
C910,2007,Nacional,,,2,25,84,37,0.9354759271704179,,3
C910,2007,Nacional,,,2,25,84,31,0.9070865404450869,,3
C910,2007,Nacional,,,2,25,84,31,1.0866193344631838,,3
C910,2007,Nacional,,,2,25,84,31,1.35880880683437,,3
C910,2007,Nacional,,,2,25,84,39,2.161733111321495,,3
C910,2007,Nacional,,,2,25,84,33,2.199074922482609,,3
C910,2007,Nacional,,,2,25,84,24,2.0253814046357608,,3
C910,2007,Nacional,,,2,25,84,15,1.6716798487909854,,3
C910,2007,Nacional,,,2,25,84,17,2.6534514379365515,,3
C910,2007,Nacional,,,2,25,84,8,2.003154969076295,,3
C910,2008,Nacional,,,1,25,84,51,1.234952945871286,,3
C910,2008,Nacional,,,1,25,84,60,1.535829756343169,,3
C910,2008,Nacional,,,1,25,84,45,1.2137405136064359,,3
C910,2008,Nacional,,,1,25,84,23,0.7013292017928414,,3
C910,2008,Nacional,,,1,25,84,27,0.9743370448357429,,3
C910,2008,Nacional,,,1,25,84,22,0.9917772648586267,,3
C910,2008,Nacional,,,1,25,84,26,1.5100213145316321,,3
C910,2008,Nacional,,,1,25,84,18,1.2714701868496077,,3
C910,2008,Nacional,,,1,25,84,18,1.6402674729492557,,3
C910,2008,Nacional,,,1,25,84,13,1.6188524079806934,,3
C910,2008,Nacional,,,1,25,84,20,3.601961628302774,,3
C910,2008,Nacional,,,1,25,84,8,2.4354973742293935,,3
C910,2008,Nacional,,,2,25,84,36,0.7690519810779033,,3
C910,2008,Nacional,,,2,25,84,30,0.6747828042848708,,3
C910,2008,Nacional,,,2,25,84,37,0.9103333911518056,,3
C910,2008,Nacional,,,2,25,84,35,0.9947019333026775,,3
C910,2008,Nacional,,,2,25,84,35,1.180670600661108,,3
C910,2008,Nacional,,,2,25,84,39,1.6347759602422487,,3
C910,2008,Nacional,,,2,25,84,39,2.090244987431732,,3
C910,2008,Nacional,,,2,25,84,30,1.9389577326603857,,3
C910,2008,Nacional,,,2,25,84,27,2.2021922415951702,,3
C910,2008,Nacional,,,2,25,84,17,1.8367139674534283,,3
C910,2008,Nacional,,,2,25,84,17,2.566645982519631,,3
C910,2008,Nacional,,,2,25,84,5,1.2059147707676612,,3
C910,2009,Nacional,,,1,25,84,65,1.5300788790971687,,3
C910,2009,Nacional,,,1,25,84,45,1.151081786663106,,3
C910,2009,Nacional,,,1,25,84,41,1.0865100502179645,,3
C910,2009,Nacional,,,1,25,84,41,1.2192557960000678,,3
C910,2009,Nacional,,,1,25,84,28,0.9749710990709918,,3
C910,2009,Nacional,,,1,25,84,22,0.950695217484495,,3
C910,2009,Nacional,,,1,25,84,17,0.9512080622157216,,3
C910,2009,Nacional,,,1,25,84,21,1.4441992362249183,,3
C910,2009,Nacional,,,1,25,84,22,1.9378069662398794,,3
C910,2009,Nacional,,,1,25,84,19,2.294697075831284,,3
C910,2009,Nacional,,,1,25,84,21,3.674064950470105,,3
C910,2009,Nacional,,,1,25,84,4,1.1734678909848328,,3
C910,2009,Nacional,,,2,25,84,48,1.0090320985723458,,3
C910,2009,Nacional,,,2,25,84,39,0.8713971915538821,,3
C910,2009,Nacional,,,2,25,84,40,0.960264725779603,,3
C910,2009,Nacional,,,2,25,84,41,1.133359041233537,,3
C910,2009,Nacional,,,2,25,84,26,0.8459069814655275,,3
C910,2009,Nacional,,,2,25,84,35,1.406370859995781,,3
C910,2009,Nacional,,,2,25,84,39,2.011057723544536,,3
C910,2009,Nacional,,,2,25,84,38,2.387918639841543,,3
C910,2009,Nacional,,,2,25,84,31,2.4440702126183402,,3
C910,2009,Nacional,,,2,25,84,16,1.67464039714097,,3
C910,2009,Nacional,,,2,25,84,18,2.6335849382351175,,3
C910,2009,Nacional,,,2,25,84,11,2.5565223858396546,,3
C910,2010,Nacional,,,1,25,84,57,1.2992305819732441,,3
C910,2010,Nacional,,,1,25,84,31,0.7913870538778859,,3
C910,2010,Nacional,,,1,25,84,33,0.8629833491285437,,3
C910,2010,Nacional,,,1,25,84,41,1.1909900729524991,,3
C910,2010,Nacional,,,1,25,84,28,0.9434057621876232,,3
C910,2010,Nacional,,,1,25,84,34,1.4111004632974844,,3
C910,2010,Nacional,,,1,25,84,22,1.1792389620553063,,3
C910,2010,Nacional,,,1,25,84,20,1.3415183841679368,,3
C910,2010,Nacional,,,1,25,84,21,1.7878655014324207,,3
C910,2010,Nacional,,,1,25,84,11,1.2846925380385783,,3
C910,2010,Nacional,,,1,25,84,17,2.88795417326366,,3
C910,2010,Nacional,,,1,25,84,6,1.6897743306381432,,3
C910,2010,Nacional,,,2,25,84,31,0.6406941652602397,,3
C910,2010,Nacional,,,2,25,84,23,0.5108248221774374,,3
C910,2010,Nacional,,,2,25,84,43,1.0106304218559405,,3
C910,2010,Nacional,,,2,25,84,40,1.075934334651622,,3
C910,2010,Nacional,,,2,25,84,39,1.2267707807106336,,3
C910,2010,Nacional,,,2,25,84,37,1.4278696223825125,,3
C910,2010,Nacional,,,2,25,84,21,1.0366551384033338,,3
C910,2010,Nacional,,,2,25,84,43,2.6325875151679896,,3
